"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
-4.77954317441985,0,-0.0932382931932807,0.252502928651778,1,0,1,0.623322916217148,1,-0.223639502190053,1
-2.47693326581494,1,-0.817894656211138,0.127134457827502,0,0,1,0.353280415013433,1,-0.681862129457295,0
-3.13319781872918,0,-1.05678251869977,0.224180121274602,1,0,1,0.463295209128409,0,-0.653621118981391,0
-4.76114643550278,0,0.917104062438011,1.92947552881335,0,0,0,-1.02299057450145,1,0.36626404216513,1
-1.96830998118498,1,0.208363824896515,0.012738516894865,1,0,0,0.0762418639846145,1,0.983101869747042,1
-0.25605176947732,1,-0.495956983231008,0.00522397264894683,1,0,0,0.477326367609203,1,1.36909319972619,0
-2.91456139692948,1,1.15696774665266,0.417459455577921,0,1,1,-1.02244225014001,0,-0.26609060652554,0
0.852580111926664,1,0.389296776987612,0.0548397364168013,1,0,1,-0.988935973960906,0,-0.398902087472379,0
-2.93822509441854,1,-0.524792504869401,0.102050830982542,0,1,0,1.04344215840101,0,-1.15394827704877,1
2.49604337847417,0,-0.469059896282852,0.69488014576706,1,0,1,-0.742602259200066,1,-0.540856626350433,0
-1.17070946334855,1,-1.17396830040962,0.00864292301695115,1,0,0,0.110291292797774,1,1.11694790935144,0
0.32309963887261,0,-0.400973591208458,0.515968975764035,1,0,0,-0.221663994248956,0,-1.10542900692672,0
2.57711214160432,0,0.627519051544368,0.483718193514053,1,0,0,0.942884718906134,1,-0.0804485586471855,1
-2.21980496956547,0,0.975965798646212,0.474936581833037,0,1,0,-1.16957289082929,0,-1.09885070333257,1
-0.663811247391158,0,0.493350263312459,0.156760665102118,1,0,0,-0.248710314184427,0,1.2918930882588,0
-1.54768977122934,1,-0.664706954732537,0.246108710019535,1,0,1,1.37375114373863,1,-0.476727301254869,0
0.256275559049696,0,0.997975259833038,0.348412041992879,1,0,0,-0.187778813578188,0,-1.33136608274654,0
0.185467357296149,1,0.60339586827904,3.07215795273675,1,0,1,-0.878601257689297,1,0.659866507537663,0
2.41657648439741,1,-0.981611637957394,1.73534595885758,1,0,1,-0.152515064086765,1,1.14188168393448,1
0.106280276844612,1,0.556684438884258,0.339661635789216,1,0,1,0.411805030982941,1,-1.16257210932672,1
0.336491840463596,0,-0.11514641828835,0.533242570602232,1,0,1,1.35976726878434,0,-0.387933860253543,1
-1.56556896565102,0,-0.643445736542344,1.13007591940264,0,0,0,-0.596074455603957,1,0.241803885251284,1
1.98321920443019,1,0.901498669758439,0.122560477025448,1,0,1,0.770361470431089,1,0.485881143342703,1
-4.99239823482969,1,-0.815117220953107,0.497574819843736,0,0,0,1.05328787304461,1,0.700511641148478,1
-0.506280737409696,0,-0.725509881041944,1.14996904697796,1,0,0,-1.12013848181814,0,0.814923153910786,0
-3.98663972674627,0,0.105540557205677,0.0470832417594895,1,0,1,0.656689930614084,1,-0.60796646559611,1
-0.838198358890852,1,-1.06862719673663,0.979682432696306,1,0,1,0.43359708385542,1,-0.347701559308916,1
-2.81933349594467,0,-1.16218479238451,0.829687785947799,1,0,0,0.18496116483584,1,1.11622409047559,1
2.5202929791702,1,0.324273093603551,1.77476687226964,0,0,0,-0.616485462337732,1,-1.29893247289583,1
1.78574441129035,0,-0.652389403246343,0.853640827713694,0,1,0,0.633807128295302,0,-1.34125958615914,0
-2.26760832501873,0,-0.797709977813065,1.21378660997215,1,0,0,-0.281336016580462,0,-1.05485336398706,1
-0.571175499794921,1,-0.45136289075017,0.0770110158871049,0,0,1,0.923489906731993,1,-0.0320378778502346,1
-1.95784987244129,1,-1.01203958373517,1.761869185926,1,0,0,-0.677651443053037,0,0.814234672673047,1
-1.60984405518134,1,-0.47811574973166,0.249135688338623,0,0,1,0.940740298293531,0,-0.896504929102957,0
-1.4475377031091,1,-0.636519581638277,0.371464983654237,0,0,1,0.872330317553133,1,0.196103584673256,1
-1.31688552349784,0,0.446616752073169,1.54079990000662,0,0,1,0.320517021324485,1,1.35467472039163,0
