"y","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10"
0.577142969534069,6.60840494999834,0,2,1,-1.60333458967464,-0.0580106253802215,745.775487814257,0,0,0
0.978764072831685,18.9979744245724,1,1,0,-2.08774198307911,0.492328641502027,178121137.874197,0,0,0
0.778505036501781,7.25507322162424,0,1,0,-1.64119600061203,-0.563685445803106,1413.07869181629,0,0,1
0.500949795685504,5.72719629416841,1,1,0,-1.54698291412822,0.279253371978668,305.707555445496,0,0,0
1.09416758029555,4.11434389325854,1,1,0,-1.42421366115058,-0.993777106544183,59.9759258716925,1,0,0
0.39383060159749,14.634427375679,0,1,0,-1.95588778059538,-1.03542797318176,2268042.29745251,0,0,0
0.849603191568567,3.58809208796175,1,1,0,-1.37630882672018,-0.443725224489259,34.4385313696968,1,0,0
0.498403420553355,15.5099022848047,0,2,1,-1.98450531056043,-0.350334112264868,5443334.35163501,0,0,0
0.68105139938214,16.6205605718089,0,1,0,-2.0191166815252,0.107015718807717,16527900.8996859,0,1,0
0.823222003602851,6.02478744670487,1,1,0,-1.56669851732674,-0.138413352357032,413.750685857767,0,0,1
0.735288994388984,7.37827148374438,1,1,0,-1.64811934792281,-0.2375270824676,1603.69441262401,0,0,0
0.688317932476915,5.75443240551325,1,1,0,-1.54881884158667,-0.244823118922636,312.580063916059,1,0,0
0.949762154236861,12.6035238050349,1,1,0,-1.88418263312338,0.152921009660137,297606.931111257,0,1,0
0.715965919953675,6.82100191686335,0,1,0,-1.61607697567075,-0.0375309072689192,915.662398919201,0,0,0
1.04787660559268,11.3882401927853,0,1,0,-1.83702114215733,-0.756963970477244,88275.838748383,0,1,0
0.762942260960645,18.5935380296766,1,1,0,-2.07654099375482,0.023246902312841,118869641.593515,1,0,0
0.484961941751116,10.5469959086879,1,1,0,-1.80211372539264,0.794594148812016,38065.7340463268,0,1,0
0.618326229268891,4.74691266648044,0,2,1,-1.47605591823551,-0.153812534978354,114.207413082462,0,0,0
1.1291106476346,14.8751755597593,0,1,0,-1.96388261226738,-0.878082469004805,2885405.30914726,1,0,0
0.69177504198537,9.32300397429134,1,1,0,-1.74738646472519,-0.0262295561323376,11194.0095681249,0,0,0
0.587336176736224,12.9655570112697,0,1,0,-1.89756995244031,-0.607512291267112,427432.437768272,0,0,0
0.660092787061432,13.4084443755158,1,2,1,-1.91357107934028,0.271427568034757,665599.329746484,0,0,0
0.420680193633979,13.3685204505979,0,2,1,-1.91214506157589,0.282828235561033,639550.160068643,0,0,0
0.636844241866613,5.58427578263395,0,1,0,-1.53724013428485,-0.593919529841277,265.5234430332,0,0,0
0.665814647077357,7.96829424618329,0,1,0,-1.68012401983662,0.74272413625625,2888.15259984481,1,0,0
0.747025471648418,5.76249221717632,1,1,0,-1.54936088622411,-0.688749332084373,318.257525234163,0,0,1
0.724410583005868,10.5130990277084,1,1,0,-1.80066402837146,0.44384587933901,36793.3363981355,0,1,0
0.261186841327212,11.8955555489223,0,2,1,-1.85714657767531,0.654976686062617,146615.80741613,0,0,0
0.522000959279968,5.2220630857176,1,2,1,-1.51168230167621,0.399836047420855,185.509868313605,0,0,0
1.08548163542723,10.9178262704779,0,1,0,-1.81774954593957,-1.23320800601006,55150.9655934937,1,0,0
